Name,Power,Power_Coeff,Torque,Torque_Coeff,Speed,Speed_Coeff,Acceleration,Acceleration_Coeff,Handling,Handling_Coeff,Offroad,Offroad_Coeff,Tags,Price
"Renault                    4",30,0,5,47,0,8,111,0,7,26,1,8,27,0,8,46,0,9,"класс  A           хэтчбек               Франция                       60                               1","4800 /"
"Ford                  Capri",59,0,8,97,1,145,0,7,18,9,2,26,1,57,1,"класс             хэтчбек               США                      60                               1","5000 /"
"Porsche            	911 Turbo S2",381,1,508,0,9,288,1,4,6,1,101,1,2,27,0,8,"класс              купе               Германия                    90                              4                           коллекция","34 800 /"
"Ferrari	          512 TR",428,1,2,491,1,309,1,4,4,8,1,1,106,1,4,27,0,8,"класс              купе               Италия                     90                              3","35 000 /"
"Ferrari	              456 GT",442,1,1,540,1,298,1,2,5,4,1,2,97,1,2,30,0,8,"класс              купе               Германия                     90                              3                      комфорт","36 000 /"
"Porsche                     968 Turbo RS",337,1,1,507,0,8,290,1,1,4,9,1,1,100,1,2,27,0,8,"класс              купе               Германия                     90                              5                                автоспорт                             коллекция","39 000 /"
"BMW	   Nazca M12",300,1,3,450,1,1,295,1,3,5,1,2,95,1,4,20,0,6,"класс              купе               Германия                     90                              5                                                        коллекция","40 000 /"
"BMW	      Nazca C2",355,1,3,470,1,1,297,1,3,4,3,1,2,99,1,4,20,0,6,"класс              купе               Германия                     90                              5                                                        коллекция","42 000 /"
"Porsche 	         959S",508,1,2,533,1,1,339,1,7,3,5,0,5,112,1,3,22,0,6,"класс              купе               Германия                     90                             4                              widow maker","42 800 /"
"Ford 	                  GT40 Lightweight Spyder by Safir",425,1,4,513,1,4,300,1,4,4,0,8,91,1,26,0,6,"класс              купе                        США                    90                              5                                                   коллекция","43 500 /"
"Porsche	        962CR",608,1,3,650,1,2,370,0,7,3,6,0,8,119,1,5,14,0,6,"класс              купе               Германия                     90                              5","50 000 /"
"Renault	     Laguna 1.6",107,0,9,148,1,195,0,9,11,5,2,75,0,8,35,1,"класс              хэтчбек                  Франция                       90                             1","8300 /"
"Ford 	        Fiesta RS1800",128,0,9,161,0,9,197,0,9,8,3,1,5,87,0,8,30,0,8,"класс              хэтчбек                  США                       90                             1","9700 /"
"Chevrolet 	Beretta Z26",150,1,240,1,190,1,2,9,2,1,8,70,1,39,0,8,"класс              купе                США                       90                             1","9900 /"
"Ford 	   Scorpio",147,1,202,1,2,210,1,2,9,8,1,8,68,0,8,45,1,"класс              седан                США                       90                             2                         комфорт","10 400 /"
"Ford 	 Maverick",118,0,7,191,1,160,0,6,14,3,1,6,48,0,8,146,1,"класс              внедорожник               США                     90                              1","11 000 /"
"BMW	          325tds Sedan",143,0,9,260,0,8,214,1,1,10,4,2,1,83,0,8,36,0,8,"класс             седан               Германия                     90                               2","11 100 /"
"Renault	  Safrane",137,0,9,182,1,196,1,10,9,2,76,0,8,42,1,"класс              седан                  Франция                       90                            2                          комфорт","11 300 /"
"Chevrolet	     Blazer",122,0,8,176,1,2,160,0,6,13,1,6,44,0,8,157,1,"класс              внедорожник               США                     90                              1","11 800 /"
"Chevrolet	   Beretta GTZ",163,1,187,1,2,210,1,2,7,8,1,6,74,1,38,0,8,"класс              купе                  США                       90                            2","12 500 /"
"Ford 	       Ranger",145,0,9,224,1,1,150,0,5,15,1,5,40,0,8,170,1,2,"класс              внедорожник               США                     90                              2","13 800 /"
"Ford 	 Mustang  Cobra",240,1,2,386,1,3,225,1,3,6,3,1,5,79,0,8,34,0,8,"класс              купе                  США                       90                            2                         muscle car","16 000 /"
"Chevrolet	         Impala SS",264,1,3,447,1,2,195,1,3,8,3,1,7,65,0,7,41,1,"класс              седан                  США                       90                            2                        комфорт","16 200 /"
"Ford 	   Bronco XLT Sport",185,0,9,366,1,160,0,7,16,1,8,39,0,8,175,1,"класс              внедорожник               США                     90                               2","16 400 /"
"BMW                  M3",243,1,1,305,1,220,1,3,6,9,1,7,94,0,8,28,0,8,"класс              купе               Германия                     90                             2","18 300 /"
"BMW	           535i Sedan",286,1,1,400,1,250,1,3,6,4,1,2,76,0,8,40,0,8,"класс              седан               Германия                     90                             2                        комфорт","19 500 /"
"Chevrolet	        Tahoe",203,1,1,420,1,3,168,0,8,11,1,1,2,39,0,8,180,0,8,"класс              внедорожник               США                     90                               2                                   комфорт","20 000 /"
"Porsche                 911",272,1,1,330,1,1,267,1,1,5,3,1,1,99,1,30,0,7,"класс              купе               Германия                     90                             2","21 000 /"
"Porsche	          911 Carrera 4",250,1,1,310,1,1,256,1,1,6,2,1,4,97,1,64,1,"класс              купе               Германия                     90                             2","21 400 /"
"Porsche	           968 Turbo S",305,1,2,498,0,8,282,1,4,9,1,95,1,2,31,0,8,"класс              купе               Германия                    90                              3","27 300 /"
"Ferrari	              F 355 Berlinetta",380,1,363,1,1,295,1,2,4,6,1,108,1,2,26,0,7,"класс              купе               Италия                    90                              3","30 000 /"
"Chevrolet	         Corvette  Brickyard 400",330,1,2,490,1,2,270,1,5,5,1,2,89,1,2,31,0,8,"класс              купе              США                    90                              4                        коллекция","30 000 /"
"Chevrolet   	Corvette ZR1 Sport Coupe 40th Anniversary",405,1,1,540,1,1,288,1,5,4,6,1,1,90,1,2,29,0,8,"класс              купе               США                    90                              4                              коллекция","34 300 /"
"Ford 	      Escort RS Cosworth Rally Car",240,1,305,1,240,1,1,6,1,5,99,1,89,1,"класс             хэтчбек              США                    90                              5                     автоспорт","33 300 /"
"Renault    	Laguna BTCC",260,1,1,290,1,1,248,1,3,5,7,1,3,100,0,8,22,0,6,"класс              хэтчбек                   Франция                    90                              5                          автоспорт","36 800 /"
"Ferrari	            348 GT Competizione",320,1,340,1,1,290,1,2,5,1,1,121,1,2,26,0,7,"класс              купе               Италия                     90                              4                         автоспорт","37 000 /"
"Ferrari	               F 512 M",440,1,2,500,1,1,315,1,5,4,7,1,1,110,1,3,25,0,6,"класс              купе               Италия                     90                             4                            коллекция","38 000 /"
"Lamborghini	Diablo SE 30",525,1,3,585,1,2,333,1,4,3,8,0,7,98,1,4,20,0,6,"класс              купе               Италия                     90                              4                             widow maker","38 000 /"
"Lamborghini	Diablo VT",530,1,3,605,1,1,335,1,3,3,9,0,8,94,1,4,51,0,8,"класс              купе               Италия                     90                              3","39 000 /"
"Renault	   Alpine A 610 Le MAn",313,1,389,1,283,1,2,5,1,1,2,114,1,18,0,7,"класс              купе                   Франция                    90                              5                          автоспорт","40 000 /"
"Citroen	            ZX Rally Raid 94",300,1,590,0,8,180,1,6,1,88,1,139,1,"класс              хэтчбек                   Франция                    90                              5                          автоспорт","44 000 /"
"Porsche	            911 Turbo S Le Mans GT",475,1,1,584,1,1,333,1,1,3,9,0,8,119,1,2,16,0,6,"класс              купе               Германия                     90                              5                         автоспорт","47 500 /"
"Ford	                   Fiesta",75,0,7,110,0,8,170,0,8,12,2,2,69,0,6,34,0,8,"класс              хэтчбек                 США                       90                             1","5200 /"
"Renault	   Megane",75,0,8,107,0,8,170,0,8,13,8,2,2,78,0,6,39,0,8,"класс              хэтчбек                  Франция                       90                             1","6200 /"
"Renault	  Megane Coupe 1.9",100,0,8,200,0,7,186,0,9,12,1,2,78,0,8,39,0,8,"класс              хэтчбек                  Франция                       90                             1","8200 /"
"Renault             Laguna 1.8",120,0,9,165,1,203,0,9,10,7,1,9,75,0,8,35,1,"класс              хэтчбек                  Франция                       90                             1","8800 /"
"BMW	           316i Coupe",102,0,9,150,1,192,1,1,14,2,4,88,0,8,28,0,8,"класс              купе                  Германия                       90                             1","8900 /"
"Chevrolet	   Camaro",160,1,271,1,212,1,3,9,3,1,7,89,0,8,31,0,8,"класс              купе                  США                       90                            2","12 500 /"
"Renault	        Sport Spider",150,0,7,185,0,9,215,1,1,6,9,1,6,98,1,2,17,0,6,"класс              купе                Франция                      90                             2","13 000 /"
"BMW	           525i Sedan",170,1,245,1,228,1,1,8,5,1,6,84,0,7,39,1,"класс              седан                  Германия                       90                             2","13 000 /"
"Chevrolet	           Blazer ZR2",193,0,8,338,0,9,180,0,7,10,1,1,3,51,0,7,149,1,1,"класс              внедорожник               США                     90                              2","14 000 /"
"Chevrolet	   Camaro RS",200,1,2,305,1,2,226,1,4,7,6,1,6,91,0,9,31,0,8,"класс              купе                  США                       90                            2                            muscle car","14 800 /"
"Porsche	       Boxster",204,1,245,1,240,1,2,6,9,1,6,114,0,8,27,0,8,"класс              купе               Германия                     90                             2","16 500 /"
"BMW                        Z3  James Bond Edition",140,1,180,1,2,205,1,3,9,5,1,7,99,0,8,26,0,8,"класс              купе               Германия                     90                             4                         коллекция","18 000 /"
"Ford	          Mustang Cobra SVT",309,1,407,1,3,245,1,3,6,1,1,6,82,0,8,33,0,8,"класс              купе                  США                       90                            2                            muscle car","19 400 /"
"Porsche	            911 Carrera 4S",285,1,340,0,8,270,1,1,5,3,1,2,100,1,3,64,1,"класс              купе               Германия                     90                             3","23 300 /"
"Chevrolet	 Corvette Grand Sport Coupe",335,1,2,461,1,2,266,1,5,5,1,2,87,1,2,28,0,8,"класс              купе                США                       90                           4","28 800 /"
"Porsche	        911 Turbo",408,1,3,540,1,290,1,1,4,5,0,9,105,1,2,62,0,8,"класс              купе               Германия                    90                              3","30 000 /"
"Porsche	             911 GT2",430,1,540,1,295,1,2,4,4,1,99,1,2,26,0,6,"класс              купе               Германия                    90                              3                                 widow maker","31 700 /"
"Ferrari	                F 355 Challenge",380,1,363,1,1,297,1,3,4,5,1,119,1,2,23,0,6,"класс              купе               Италия                     90                              3                      автоспорт","32 000 /"
"Ford	          Mondeo BTCC",300,1,375,1,1,247,1,3,4,7,1,101,1,11,0,7,"класс              седан                      США                     90                              4                              автоспорт","35 000 /"
"Ferrari	            550 Maranello",492,1,2,569,1,308,1,5,4,4,1,111,1,4,27,0,6,"класс              купе               Италия                    90                              3","36 000 /"
"Lamborghini	Diablo SV",510,1,3,580,1,3,328,1,5,3,9,0,7,99,1,4,22,0,6,"класс              купе               Италия                    90                              3","36 500 /"
"Porsche	              911 GT1",544,1,3,600,1,5,308,1,7,3,9,0,7,116,1,4,20,0,6,"класс              купе              Германия                     90                              3                             widow maker","37 900 /"
"Ferrari	              F 50",520,1,5,471,1,4,325,1,7,3,7,0,7,117,1,4,19,0,6,"класс              купе               Италия                    90                              3","38 000 /"
"Lamborghini	Diablo SVR",537,1,3,580,1,4,333,1,5,3,7,0,7,103,1,4,19,0,6,"класс              купе               Италия                     90                              4                             widow maker","38 500 /"
"Lamborghini	Cala",400,0,8,315,1,5,291,1,2,5,1,2,106,1,4,24,0,6,"класс              купе               Италия                     90                              5                              коллекция","40 000 /"
"Citroen	         ZX Rally Raid 96",330,1,550,0,8,190,1,5,6,1,87,1,2,144,1,"класс             хэтчбек             Франция                     90                             5                            автоспорт","41 000 /"
"Ferrari	              FX",440,1,2,490,1,2,330,1,5,4,0,8,108,1,4,21,0,6,"класс              купе               Италия                     90                              5                              коллекция","42 000 /"
"Lamborghini	Raptor",492,1,3,580,1,2,330,1,4,3,9,0,7,99,1,5,20,0,6,"класс              купе               Италия                     90                              5                              коллекция","43 800 /"
"Renault	     Sport Spider V6 Le Mans",510,1,1,618,1,1,326,1,2,3,4,0,8,125,1,5,11,0,6,"класс             купе             Франция                     90                             5                            автоспорт","44 700 /"
"Lamborghini	LM 002 Rally Car",600,0,9,680,0,9,225,0,6,7,2,0,7,48,0,8,179,1,"класс             внедорожник             Италия                     90                             5                            автоспорт","46 000 /"
"Ford	                       Ka",60,0,7,103,0,8,155,0,7,15,4,2,5,79,0,8,29,0,7,"класс              хэтчбек                  США                       90                             1","4000 /"
"Renault	          Clio",75,0,8,107,0,9,175,1,10,9,1,9,69,0,8,33,0,8,"класс              хэтчбек                  Франция                       90                             1","5000 /"
"Renault          	Clio RXE",90,0,8,131,0,9,175,1,11,1,9,72,0,8,37,0,8,"класс              хэтчбек                  Франция                       90                             1","6000 /"
"Ford             Focus 1.4",75,1,125,0,9,171,1,2,14,4,2,3,80,0,7,37,0,8,"класс              хэтчбек                  США                       90                             1","6200 /"
"Ford 	  Mustang",152,1,1,291,1,3,202,1,4,9,5,1,9,76,0,8,33,0,8,"класс              купе                  США                       90                            2","12 000 /"
"Ford	               Grand Marquis",200,1,1,340,1,4,215,1,9,1,5,66,0,7,44,1,"класс              седан                  США                       90                             2                          комфорт","13 000 /"
"Ford	              Crown Victoria",213,0,9,366,0,9,200,1,1,10,4,1,8,70,0,8,40,1,"класс              седан                  США                       90                             2                          комфорт","13 400 /"
"BMW                   528i",193,1,2,280,1,1,236,1,2,7,5,1,6,84,0,8,39,1,"класс              седан                  Германия                       90                             2","13 800 /"
"BMW                      Z3",192,1,2,280,1,1,225,1,4,6,9,1,5,99,0,8,26,0,8,"класс              купе                 Германия                       90                             2","14 000 /"
"Ford	             Expedition 2WD",243,1,2,397,1,4,170,0,7,11,1,5,40,0,8,115,1,2,"класс              внедорожник               США                     90                               2                                   комфорт","16 000 /"
"Ford	                    F-150",231,1,370,1,4,190,0,5,9,1,3,44,0,8,173,1,"класс              внедорожник               США                     90                               2","17 000 /"
"BMW	             540i Sedan M Sport Package",286,1,440,0,8,250,1,2,6,2,1,5,89,0,8,35,1,"класс              седан                  Германия                       90                             2","18 600 /"
"Chevrolet	        Camaro Z28 30th Anniversary",285,1,3,484,1,247,1,2,6,1,5,93,0,8,31,0,7,"класс              купе                  США                       90                            3                            muscle car","19 000 /"
"BMW	               850 Ci",326,1,1,490,0,9,250,1,4,6,3,1,5,93,1,2,28,0,8,"класс              купе               Германия                     90                             3                          комфорт","22 700 /"
"BMW	             M5",400,0,9,500,0,8,250,1,4,5,3,1,4,92,1,2,30,0,8,"класс              седан                  Германия                       90                             3","25 000 /"
"Porsche	              911 Turbo S",450,1,3,585,1,296,1,2,3,9,0,8,110,1,2,59,0,8,"класс              купе               Германия                     90                              3","32 100"
"Ferrari                      456 М  GT",442,1,1,550,1,1,300,1,2,4,9,1,1,101,1,2,28,0,8,"класс              купе               Германия                     90                              3                      комфорт","35 000 /"
"Ford                 Expedition Himalaya",263,1,3,474,1,165,0,7,10,1,5,46,0,8,191,0,8,"класс              внедорожник               США                     90                              5","37 000 /"
"BMW	        320d 24-hour Racing",274,1,405,0,8,248,1,2,5,5,1,5,103,0,8,14,0,8,"класс              купе               Германия                     90                              5                                 автоспорт","39 000 /"
"Porsche	                911 GT2 Evo",600,1,590,1,311,1,3,3,3,0,6,104,1,4,27,0,6,"класс              купе              Германия                     90                              4                             widow maker","44 000 /"
"Renault	     Helem V6 GT1",550,1,1,633,1,1,331,1,2,3,3,0,8,126,1,5,11,0,6,"класс              купе               Франция                     90                             5                          автоспорт","38 000 /"
"Lamborghini	Diablo GT1",655,1,685,1,1,350,1,3,3,0,6,103,1,3,18,0,6,"класс              купе               Италия                     90                             5                              коллекция                               widow maker","48 000 /"
"Renault	             Clio",75,0,8,114,0,9,170,1,12,5,2,72,0,7,33,0,8,"класс              хэтчбек                  Франция                       00                             1","4800 /"
"Ford             Focus 1.6",100,1,143,0,9,176,1,2,12,4,2,1,80,0,7,37,0,8,"класс              хэтчбек                  США                       00                             1","6600 /"
"Renault	   Megane",90,0,8,128,0,8,184,0,8,11,5,1,9,78,0,6,39,0,8,"класс              хэтчбек                  Франция                       00                            1","6800 /"
"Ford	                   Focus ZTS",131,1,183,0,9,180,1,3,9,6,1,7,84,0,8,34,0,8,"класс              седан                  США                       00                             2","8700 /"
"Renault             Laguna 2.0",140,0,9,188,1,210,0,9,9,8,1,8,75,0,8,35,1,"класс              хэтчбек                  Франция                       00                            1","9200 /"
"Renault	  Megane Coupe 1.9",150,0,8,185,0,8,215,0,8,8,6,1,5,78,0,8,39,0,8,"класс              хэтчбек                  Франция                       00                            1                              hot hatch","9600 /"
"Chevrolet 	Tracker",122,0,7,182,0,8,155,0,6,12,1,3,54,0,8,90,1,2,"класс              внедорожник                 США                       00                             1","9700 /"
"Renault         Scenic RX4    1.9",105,0,8,200,0,8,160,0,6,14,8,1,5,65,0,8,125,0,8,"класс              хэтчбек                  Франция                       00                            2","9900 /"
"Renault          	Clio RS",169,0,7,200,0,8,220,0,9,7,3,1,4,87,1,30,0,8,"класс              хэтчбек                  Франция                       00                           2                              hot hatch","10 300 /"
"Chevrolet 	Monte Carlo SS",203,1,2,306,1,3,229,1,2,6,9,1,3,78,0,8,35,1,"класс              купе                  США                       00                             2","13 400 /"
"BMW	       328Ci Coupe",193,1,2,280,1,1,237,1,2,8,1,1,7,89,0,8,34,0,8,"класс              купе                  Германия                       00                             2","13 600 /"
"BMW	        325Xi",192,1,2,245,1,1,234,1,2,7,4,1,6,85,0,8,80,1,"класс              седан                  Германия                       00                             2","14 500 /"
"Renault	           Clio V6",230,1,300,1,236,1,2,6,4,1,5,91,1,26,0,7,"класс              хэтчбек                  Франция                       00                           3                              hot hatch                                  widow maker","16 000 /"
"Chevrolet	     Caprice",306,1,2,460,1,1,230,1,3,7,7,1,5,69,0,6,42,1,"класс              седан                  США                       00                             2                          комфорт","17 000 /"
"BMW	              740i",238,1,3,345,1,1,244,1,3,7,6,1,4,72,0,6,41,1,"класс              седан                  Германия                       00                             2                          комфорт","17 300 /"
"Porsche	 Boxster S",252,1,305,0,9,260,1,2,5,9,1,3,119,0,8,24,0,6,"класс              купе                  Германия                       00                             2","17 800 /"
"BMW	            Z3 M",321,1,350,1,221,1,6,5,3,1,1,104,0,8,24,0,6,"класс              купе                 Германия                       00                             2","19 200 /"
"Chevrolet 	Camaro SS",329,1,3,468,1,257,1,5,5,2,1,93,1,30,0,8,"класс              купе                  США                       00                             3                     muscle car","19 500 /"
"Ford	                  F-250 Super Duty",250,1,2,685,1,2,190,0,6,10,1,39,0,8,170,0,8,"класс              внедорожник                 США                       00                            2","20 800 /"
"BMW	             X5 3.0",231,1,300,1,215,0,7,8,3,0,9,60,0,8,140,1,"класс              внедорожник                 Германия                      00                            2","21 000 /"
"Ford	           Excursion",329,1,1,745,1,1,197,0,6,11,2,1,2,35,0,8,162,0,8,"класс              внедорожник                 США                       00                            3","23 000 /"
"Ford	           Mustang FR500",415,1,495,1,2,270,1,4,5,1,87,1,30,0,8,"класс              купе                  США                       00                             3                     muscle car                  автоспорт","24 000 /"
"Ford        	Mustang SVT Cobra R",390,1,522,1,2,274,1,4,7,1,90,1,30,0,8,"класс              купе                  США                       00                             4                     коллекция                           muscle car","25 000 /"
"Porsche	           911 GT3",360,0,8,370,1,302,1,4,8,1,2,126,1,2,25,0,6,"класс              купе                  Германия                      00                             3","27 700 /"
"Ferrari	            F 355 Serie Fiorano",375,1,360,1,1,295,1,3,4,6,1,120,1,23,0,6,"класс              купе               Италия                    00                              4                         коллекция","30 000 /"
"Porsche	           911 Turbo",420,1,3,560,1,2,306,1,4,4,2,0,9,103,1,2,60,0,8,"класс              купе                  Германия                      00                             3","30 500 /"
"Ferrari	          360 Modena",400,0,9,373,1,297,1,2,4,5,1,119,1,2,22,0,6,"класс              купе               Италия                    00                              3","32 000 /"
"Lamborghini	Diablo GT",575,1,2,630,1,2,338,1,4,3,8,0,9,102,1,2,23,0,6,"класс              купе               Италия                     00                              3","36 400 /"
"Lamborghini	Diablo VT 6.0",550,1,2,620,1,2,335,1,4,3,95,0,9,100,1,2,51,0,8,"класс              купе               Италия                     00                              3","37 000 /"
"Chevrolet	     Corvette Daytona 24 Hour Pace Car",305,1,2,476,1,2,264,1,5,5,1,2,94,1,2,26,0,8,"класс              купе              США                     00                            5                     коллекция","37 000 /"
"Porsche	    Carrera GT",612,1,1,590,1,2,330,1,5,3,9,0,9,121,1,3,19,0,6,"класс              купе               Германия                    00                              3","38 900 /"
"Lamborghini	Diablo GT-R",590,1,2,640,1,2,350,1,3,3,5,0,6,106,1,2,21,0,6,"класс              купе               Италия                     00                              4                        автоспорт                  widow maker","40 000 /"
"Ferrari	        Rossa",485,1,2,568,1,300,1,4,4,5,1,117,1,2,20,0,8,"класс              купе               Италия                     00                              5                            коллекция","45 000 /"
"BMW	              V12 LMR",580,1,3,670,1,352,1,5,3,4,0,9,120,1,4,10,0,6,"класс              купе               Германия                     00                              5                                автоспорт","47 200 /"
"Ford	             Fiesta",80,0,7,124,0,8,166,1,13,2,2,1,73,0,6,30,0,8,"класс              хэтчбек                  США                       00                             1","4800 /"
"Renault	             Clio",98,0,8,127,0,9,186,1,11,3,1,9,72,0,7,33,0,8,"класс              хэтчбек                  Франция                       00                             1","5300 /"
"Ford             Focus 1.8",115,1,160,1,198,1,1,10,3,1,8,80,0,9,37,0,8,"класс              хэтчбек                  США                       00                             1","6800 /"
"Renault	Laguna 1.8",116,0,9,170,1,201,0,9,10,6,1,8,79,0,8,36,1,"класс              хэтчбек                  США                       00                             1","8400 /"
"Renault         Scenic RX4    2.0",140,0,8,188,0,8,180,0,5,11,9,1,3,65,0,8,125,0,8,"класс              хэтчбек                  Франция                       00                            2","10 500 /"
"Chevrolet	      Camaro",203,1,2,305,1,1,201,1,3,8,5,1,7,87,0,8,32,0,8,"класс              купе                  США                       00                             2","13 200 /"
"Renault	           Vel Satis 2.0",163,1,250,1,1,210,0,9,9,6,1,5,76,0,7,37,1,"класс              хэтчбек                  Франция                       00                            2                            комфорт","14 000 /"
"Ford	            Mondeo ST220",226,1,1,285,1,1,243,1,1,7,1,1,1,87,0,8,37,1,"класс              седан                  США                       00                             2","14 700 /"
"Chevrolet	  Tahoe 2WD",299,1,1,477,1,2,170,0,8,9,2,1,1,44,0,8,102,1,"класс              внедорожник                 США                       00                            2","15 200 /"
"BMW	             M3",333,1,355,1,2,250,1,5,2,1,2,99,0,9,27,0,8,"класс              купе                  Германия                       00                             2","18 500 /"
"BMW	          X5 3.0d",184,0,9,410,1,200,0,7,10,1,0,9,60,0,8,140,1,"класс              внедорожник                 Германия                      00                            2","19 300 /"
"BMW	          745i",286,1,3,440,1,1,250,1,3,6,6,1,2,72,0,6,41,1,"класс              седан                  Германия                       00                             2                          комфорт","20 000 /"
"BMW	            740d",245,1,3,560,1,1,242,1,3,8,4,1,5,72,0,6,41,1,"класс              седан                  Германия                       00                             2                          комфорт","20 000 /"
"Porsche  	Cayenne",250,1,1,310,1,2,214,0,9,9,1,1,5,68,0,7,149,1,"класс              внедорожник                 Германия                       00                            2","21 000 /"
"Porsche	           911",320,1,1,370,1,1,285,1,3,5,1,3,109,1,2,30,0,8,"класс              купе                 Германия                       00                             3","22 000 /"
"Ford	                  F-150 Harley-Davidson Supercharged",340,1,576,1,3,200,1,7,1,1,48,0,8,137,1,2,"класс              внедорожник                 США                       00                            3","22 000 /"
"BMW	            X5 4.4",286,1,440,0,8,210,0,9,7,5,0,9,60,0,8,140,1,1,"класс              внедорожник                 Германия                       00                            2","23 600 /"
"Porsche             	911 Carrera 4S",320,1,1,370,1,1,280,1,3,5,1,1,4,110,1,2,63,0,8,"класс              купе                 Германия                       00                             3","24 400 /"
"BMW	             Z8",400,1,500,0,8,250,1,4,4,7,0,9,96,1,2,27,0,7,"класс              купе                 Германия                       00                             3                   комфорт                    коллекция","25 600 /"
"Chevrolet   	Corvette Z06 1953 Commemorative Edition",405,1,2,542,1,2,277,1,5,4,0,9,93,1,2,29,0,6,"класс              купе              США                     00                             4                          коллекция","32 000 /"
"Porsche	            911 GT2",462,1,2,620,0,8,315,1,3,4,1,1,103,1,4,27,0,6,"класс              купе               Германия                    00                              3                            widow maker","32 000 /"
"Ferrari	         575 M Maranello",515,1,2,589,1,325,1,4,4,0,9,116,1,4,26,0,6,"класс              купе               Италия                     00                              3","35 000 /"
"Lamborghini	Diablo VT 6.0 SE",550,1,2,620,1,2,330,1,4,3,9,0,9,106,1,2,49,0,8,"класс              купе               Италия                     00                             4                          коллекция","35 000 /"
"Ferrari	           360 GT",400,0,9,373,1,1,296,1,2,4,3,1,129,1,3,15,0,6,"класс              купе               Италия                     00                             4                          автоспорт","36 000 /"
"Ford         	Focus RS WRC",300,0,8,550,0,9,238,1,1,4,1,2,97,1,2,94,1,2,"класс              хэтчбек               США                    00                              5                       автоспорт","37 000 /"
"Lamborghini	Murcielago",580,1,3,650,1,3,330,1,7,3,9,1,2,109,1,3,55,0,8,"класс              купе               Италия                     00                              3","38 000 /"
"Ferrari	       Enzo",660,1,1,657,1,350,1,5,3,65,1,2,142,1,4,16,0,6,"класс              купе               Италия                     00                              4                           widow maker            коллекция","45 000 /"
"Ferrari	Prodrive 550 GTO Maranello",585,1,3,750,1,2,366,1,6,3,2,1,4,125,1,4,11,0,6,"класс              купе               Италия                     00                             5                       автоспорт","50 000 /"
"Renault	                Clio",74,0,9,127,0,9,185,1,10,5,1,9,80,0,8,33,0,8,"класс              хэтчбек                  Франция                       00                             1","5000 /"
"Chevrolet	               Niva",80,0,7,128,1,140,0,7,19,1,5,47,0,7,163,1,1,"класс              внедорожник                 США                       00                           1","8400 /"
"Ford                	Fiesta ST",150,0,7,190,0,9,208,0,7,8,4,1,5,90,0,8,28,0,8,"класс              хэтчбек                 США                       00                            1                        hot hatch","10 000 /"
"Ford	              Focus SVT",170,1,197,0,9,216,1,2,8,1,1,3,88,0,8,36,0,8,"класс              хэтчбек                 США                       00                            2                        hot hatch","11 500 /"
"Renault	       Clio RS",180,0,8,200,0,8,222,0,9,7,1,1,4,92,1,30,0,8,"класс              хэтчбек                 Франция                       00                            2                        hot hatch","12 000 /"
"BMW	           325ti Compact",192,0,9,245,0,8,227,1,8,2,1,4,87,0,8,34,0,8,"класс              хэтчбек                 Германия                       00                            2                        hot hatch","12 600 /"
"Ford	            Maverick",150,0,9,200,1,171,0,6,10,7,1,1,51,0,8,146,1,"класс              внедорожник                 США                       00                           1","12 800 /"
"BMW                     Z4        2.5i",192,1,2,245,1,2,235,1,4,7,1,5,102,1,23,0,8,"класс              купе                  Германия                       00                             2","13 700 /"
"Chevrolet	 Colorado 2.9",188,1,1,258,1,3,169,0,7,12,1,6,44,0,7,168,1,"класс              внедорожник                 США                       00                          2","13 900 /"
"BMW	            X3 2.5i",184,0,8,237,1,202,0,6,11,1,1,3,64,0,8,128,1,2,"класс              внедорожник                 Германия                       00                          2","14 000 /"
"Chevrolet 	Monte Carlo SS Jeff Gordon Signature Edition",205,1,2,310,1,3,229,1,3,6,8,1,3,84,0,8,34,1,"класс              купе                  США                       00                             3                        коллекция","14 100 /"
"BMW	         330Ci Coupe Performance Package",231,1,1,300,1,250,1,2,5,9,1,91,0,8,30,0,8,"класс              купе                  Германия                       00                             2","14 500 /"
"Chevrolet 	Silverado SS",300,1,1,481,1,3,200,0,6,9,6,1,3,47,0,8,107,1,"класс              внедорожник                 США                       00                          2","15 000 /"
"Renault	 Megane RS",224,1,1,300,1,236,1,1,6,5,1,4,97,0,8,33,0,8,"класс              хэтчбек                 Франция                       00                            2                        hot hatch","15 500 /"
"Ford	    Thunderbird",256,1,4,362,1,3,210,1,5,7,1,6,79,0,8,37,0,8,"класс              купе                  США                       00                             3","15 700 /"
"Porsche	    Boxster",240,1,1,270,1,256,1,2,6,2,1,5,118,1,26,0,8,"класс              купе                  Германия                       00                             2","16 300 /"
"Renault	           Clio V6",255,1,300,1,1,238,1,2,5,9,1,4,95,1,26,0,7,"класс              хэтчбек                 Франция                       00                            3                        hot hatch                widow maker","16 700 /"
"Renault	         Vel Satis 3.5",241,1,2,330,1,2,235,1,1,8,3,1,5,76,0,8,37,1,"класс              хэтчбек                  Франция                       00                            2                            комфорт","16 800 /"
"Chevrolet	      Tahoe 4WD",288,1,1,440,1,2,170,0,8,9,3,1,1,43,0,8,145,1,2,"класс              внедорожник                 США                       00                            2","16 900 /"
"Porsche       	Boxster S",280,1,320,0,9,268,1,2,5,5,1,4,121,1,4,25,0,7,"класс              купе                  Германия                       00                             2","18 100 /"
